Index,Height(Inches),Weight(Pounds),Weight(Kg),Height(Meters)
4449,66.99549,129.9559,58.9369161,1.701685446
4450,68.83182,116.898,53.01496599,1.748328228
4451,67.33693,124.2691,56.35786848,1.710358022
4452,68.98465,127.9153,58.01147392,1.75221011
4453,67.60913,139.9747,63.48058957,1.717271902
4454,65.38645,117.6032,53.33478458,1.66081583
4455,68.16769,133.1749,60.39678005,1.731459326
4456,68.17351,119.293,54.10113379,1.731607154
4457,69.88287,122.8937,55.73410431,1.775024898
4458,67.58588,123.5244,56.02013605,1.716681352
4459,68.5846,131.1773,59.490839,1.74204884
4460,67.00383,95.88791,43.4865805,1.701897282
4461,69.99553,158.3578,71.81759637,1.777886462
4462,72.53259,133.576,60.57868481,1.842327786
4463,65.08427,135.3471,61.38190476,1.653140458
4464,66.11127,128.7408,58.38585034,1.679226258
4465,69.9046,129.0113,58.50852608,1.77557684
4466,67.97472,118.2064,53.60834467,1.726557888
4467,66.82932,136.9731,62.11931973,1.697464728
4468,69.3533,134.4424,60.97160998,1.76157382
4469,71.39534,124.8929,56.64077098,1.813441636
4470,66.59922,136.3075,61.81746032,1.691620188
4471,69.40189,120.8579,54.810839,1.762808006
4472,70.27495,135.9954,61.67591837,1.78498373
4473,67.31858,124.6169,56.51560091,1.709891932
4474,71.45173,131.5614,59.66503401,1.814873942
4475,68.83931,157.078,71.23718821,1.748518474
4476,68.99723,124.6289,56.52104308,1.752529642
4477,67.73454,132.1244,59.92036281,1.720457316
4478,64.8353,118.2692,53.6368254,1.64681662
4479,70.74426,139.9319,63.46117914,1.796904204
4480,72.26598,149.2389,67.68204082,1.835555892
4481,64.72663,126.0976,57.18712018,1.644056402
4482,67.5752,119.6545,54.26507937,1.71641008
4483,69.51645,140.2187,63.59124717,1.76571783
4484,70.48831,111.7304,50.67138322,1.790403074
4485,69.32666,128.4377,58.24839002,1.760897164
4486,68.52587,109.5741,49.69346939,1.740557098
4487,73.16001,135.1826,61.30730159,1.858264254
4488,64.28542,119.4849,54.18816327,1.632849668
4489,66.65608,135.1861,61.30888889,1.693064432
4490,64.71064,111.5654,50.59655329,1.643650256
4491,62.99042,115.6669,52.45664399,1.599956668
4492,68.70787,123.0031,55.78371882,1.745179898
4493,68.12126,126.6086,57.41886621,1.730280004
4494,66.77899,122.0006,55.32907029,1.696186346
4495,68.23149,119.6607,54.26789116,1.733079846
4496,68.42894,122.0538,55.35319728,1.738095076
4497,64.0197,127.9519,58.02807256,1.62610038
4498,71.09565,117.1362,53.1229932,1.80582951
4499,69.87248,147.2908,66.79854875,1.774760992
4500,66.51831,125.4061,56.87351474,1.689565074
4501,68.57445,123.3187,55.92684807,1.74179103
4502,67.46212,139.4874,63.25959184,1.713537848
4503,69.61527,137.9174,62.5475737,1.768227858
4504,66.86386,119.266,54.08888889,1.698342044
4505,66.18998,115.9555,52.58752834,1.681225492
4506,69.7905,130.5095,59.18798186,1.7726787
4507,70.21174,131.2829,59.53873016,1.783378196
4508,71.14846,130.8226,59.32997732,1.807170884
4509,74.28376,147.7877,67.02390023,1.886807504
4510,64.48835,102.7518,46.59945578,1.63800409
4511,65.97201,124.009,56.2399093,1.675689054
4512,66.51754,134.4456,60.97306122,1.689545516
4513,67.83224,125.095,56.7324263,1.722938896
4514,68.7614,138.5499,62.83442177,1.74653956
4515,70.18641,134.395,60.95011338,1.782734814
4516,65.12676,118.875,53.91156463,1.654219704
4517,71.25743,136.5501,61.92748299,1.809938722
4518,67.75602,127.7343,57.92938776,1.721002908
4519,67.80062,120.5416,54.66739229,1.722135748
4520,66.71286,137.1043,62.17882086,1.694506644
4521,65.9331,119.1788,54.0493424,1.67470074
4522,70.75201,124.9258,56.65569161,1.797101054
4523,64.36337,100.9973,45.80376417,1.634829598
4524,66.51439,111.0706,50.3721542,1.689465506
4525,69.03382,143.6707,65.15678005,1.753459028
4526,65.454,124.8217,56.60848073,1.6625316
4527,68.82248,136.6368,61.96680272,1.748090992
4528,69.35365,136.1504,61.74621315,1.76158271
4529,68.4663,126.8492,57.52798186,1.73904402
4530,69.50765,133.1992,60.40780045,1.76549431
4531,67.68823,138.961,63.02086168,1.719281042
4532,69.41031,136.4148,61.86612245,1.763021874
4533,69.67469,118.0784,53.55029478,1.769737126
4534,68.04007,149.4074,67.75845805,1.728217778
4535,65.16827,124.2854,56.36526077,1.655274058
4536,66.15991,131.0075,59.4138322,1.680461714
4537,65.87678,122.0955,55.37210884,1.673270212
4538,66.73303,125.1468,56.75591837,1.695018962
4539,66.77722,107.7781,48.87895692,1.696141388
4540,67.93868,131.2999,59.54643991,1.725642472
4541,67.48863,128.1304,58.10902494,1.714211202
4542,70.19163,111.1449,50.40585034,1.782867402
4543,66.40732,111.0917,50.38172336,1.686745928
4544,68.05629,115.4242,52.34657596,1.728629766
4545,65.52001,132.1594,59.93623583,1.664208254
4546,65.64331,121.3271,55.02362812,1.667340074
4547,65.63637,136.2254,61.78022676,1.667163798
4548,67.70932,115.7406,52.49006803,1.719816728
4549,67.49917,133.5066,60.54721088,1.714478918
4550,66.29127,127.8453,57.97972789,1.683798258
4551,69.74138,142.3054,64.53759637,1.771431052
4552,63.45437,106.2611,48.19097506,1.611740998
4553,69.46406,134.3778,60.94231293,1.764387124
4554,68.05326,120.6881,54.7338322,1.728552804
4555,67.07399,139.5754,63.29950113,1.703679346
4556,65.59536,124.4232,56.4277551,1.666122144
4557,70.01907,122.7936,55.68870748,1.778484378
4558,67.13432,122.1132,55.38013605,1.705211728
4559,69.95471,139.8142,63.40780045,1.776849634
4560,68.31764,130.2584,59.07410431,1.735268056
4561,67.93284,111.6216,50.62204082,1.725494136
4562,68.37831,109.8238,49.80671202,1.736809074
4563,69.38169,138.2864,62.71492063,1.762294926
4564,67.83912,121.4831,55.09437642,1.723113648
4565,66.76314,120.3041,54.55968254,1.695783756
4566,69.13398,124.0916,56.27736961,1.756003092
4567,65.58554,119.738,54.30294785,1.665872716
4568,67.12002,132.4267,60.05746032,1.704848508
4569,68.20826,126.163,57.21678005,1.732489804
4570,69.83352,124.5901,56.50344671,1.773771408
4571,68.52243,129.9774,58.94666667,1.740469722
4572,66.61883,114.8356,52.07963719,1.692118282
4573,67.03413,123.505,56.01133787,1.702666902
4574,68.58395,124.7217,56.56312925,1.74203233
4575,68.48187,126.5771,57.4045805,1.739439498
4576,68.22285,143.9747,65.29464853,1.73286039
4577,70.11615,127.6471,57.88984127,1.78095021
4578,64.31068,119.6461,54.26126984,1.633491272
4579,68.91069,103.7011,47.02997732,1.750331526
4580,68.01192,140.6438,63.78403628,1.727502768
4581,68.44067,130.1721,59.03496599,1.738393018
4582,69.5139,132.2547,59.97945578,1.76565306
4583,69.20247,118.3357,53.66698413,1.757742738
4584,66.04611,107.3271,48.67442177,1.677571194
4585,66.015,134.3205,60.91632653,1.676781
4586,69.00199,128.0736,58.08326531,1.752650546
4587,69.61754,143.0774,64.88770975,1.768285516
4588,69.41293,127.4879,57.81764172,1.763088422
4589,68.42341,117.5081,53.29165533,1.737954614
4590,68.59122,132.3095,60.00430839,1.742216988
4591,70.47426,126.1309,57.20222222,1.790046204
4592,70.13001,138.7704,62.93442177,1.781302254
4593,69.01521,128.4133,58.23732426,1.752986334
4594,70.97422,129.5877,58.76993197,1.802745188
4595,69.42301,116.2255,52.70997732,1.763344454
4596,66.84684,111.121,50.39501134,1.697909736
4597,68.37668,118.7218,53.84208617,1.736767672
4598,67.80923,131.6974,59.72671202,1.722354442
4599,66.4699,141.4318,64.1414059,1.68833546
4600,70.23437,138.4311,62.78054422,1.783952998
4601,70.16075,139.4051,63.22226757,1.78208305
4602,66.23907,109.824,49.80680272,1.682472378
4603,68.76154,125.4809,56.90743764,1.746543116
4604,64.64843,122.8828,55.729161,1.642070122
4605,69.51686,150.847,68.41133787,1.765728244
4606,67.7263,128.1654,58.12489796,1.72024802
4607,68.53926,121.0356,54.89142857,1.740897204
4608,68.16448,137.2303,62.23596372,1.731377792
4609,70.16738,131.504,59.63900227,1.782251452
4610,66.92499,127.9481,58.02634921,1.699894746
4611,67.18215,127.5982,57.8676644,1.70642661
4612,65.35392,125.9641,57.12657596,1.659989568
4613,67.71159,128.942,58.47709751,1.719874386
4614,69.35197,123.6344,56.07002268,1.761540038
4615,67.54023,132.426,60.05714286,1.715521842
4616,68.43556,122.0015,55.32947846,1.738263224
4617,66.50187,130.4876,59.17804989,1.689147498
4618,68.9358,127.2358,57.70331066,1.75096932
4619,65.99168,119.7409,54.30426304,1.676188672
4620,69.45486,140.6464,63.78521542,1.764153444
4621,66.9045,137.6207,62.41301587,1.6993743
4622,67.63969,118.1787,53.59578231,1.718048126
4623,66.1437,128.4443,58.25138322,1.68004998
4624,67.59159,134.3476,60.92861678,1.716826386
4625,71.78019,166.3016,75.42022676,1.823216826
4626,69.44107,123.4122,55.9692517,1.763803178
4627,71.98935,142.7132,64.72253968,1.82852949
4628,70.15393,123.8781,56.18054422,1.781909822
4629,70.10971,126.9465,57.57210884,1.780786634
4630,66.68738,117.3343,53.21283447,1.693859452
4631,70.49701,137.1545,62.2015873,1.790624054
4632,65.43499,105.8885,48.02199546,1.662048746
4633,69.52902,123.5902,56.04997732,1.766037108
4634,66.08382,128.3405,58.20430839,1.678529028
4635,67.53462,122.189,55.41451247,1.715379348
4636,66.70738,119.1554,54.03873016,1.694367452
4637,67.68437,127.9357,58.02072562,1.719182998
4638,64.9133,117.8536,53.44834467,1.64879782
4639,66.99054,114.2598,51.8185034,1.701559716
4640,66.90392,124.3436,56.39165533,1.699359568
4641,68.30928,121.873,55.27120181,1.735055712
4642,67.78254,107.1698,48.6030839,1.721676516
4643,66.67402,105.6942,47.93387755,1.693520108
4644,68.02345,105.9209,48.03668934,1.72779563
4645,66.26386,110.0377,49.90371882,1.683102044
4646,68.65872,126.4691,57.35560091,1.743931488
4647,68.8758,133.5623,60.57247166,1.74944532
4648,70.66494,110.5288,50.12643991,1.794889476
4649,67.46764,142.8422,64.78104308,1.713678056
4650,66.86561,131.3179,59.55460317,1.698386494
4651,68.07938,142.0148,64.40580499,1.729216252
4652,66.97214,105.1855,47.7031746,1.701092356
4653,67.09087,119.0616,53.99619048,1.704108098
4654,66.25477,131.6159,59.68975057,1.682871158
4655,68.48544,123.1869,55.86707483,1.739530176
4656,67.56328,114.1342,51.76154195,1.716107312
4657,67.94652,127.8594,57.98612245,1.725841608
4658,67.63842,123.8136,56.15129252,1.718015868
4659,69.49172,139.1029,63.08521542,1.765089688
4660,69.35023,117.3644,53.22648526,1.761495842
4661,68.48414,155.8502,70.68036281,1.739497156
4662,67.34242,133.4692,60.53024943,1.710497468
4663,63.7973,128.2173,58.14843537,1.62045142
4664,66.47145,128.9056,58.46058957,1.68837483
4665,68.39396,145.1997,65.85020408,1.737206584
4666,67.86356,117.7852,53.41732426,1.723734424
4667,69.62777,129.2314,58.60834467,1.768545358
4668,65.50648,110.3151,50.02952381,1.663864592
4669,72.72292,145.1721,65.83768707,1.847162168
4670,70.14217,132.9902,60.31301587,1.781611118
4671,68.78695,121.1068,54.92371882,1.74718853
4672,68.67806,137.4109,62.31786848,1.744422724
4673,71.31953,141.1587,64.01755102,1.811516062
4674,67.84642,137.6199,62.41265306,1.723299068
4675,68.40321,111.129,50.39863946,1.737441534
4676,65.63922,129.8425,58.88548753,1.667236188
4677,70.43045,130.4964,59.18204082,1.78893343
4678,68.00444,124.4823,56.45455782,1.727312776
4679,67.39155,138.9571,63.01909297,1.71174537
4680,68.0015,136.2141,61.77510204,1.7272381
4681,69.24153,131.2422,59.52027211,1.758734862
4682,68.36251,106.3978,48.25297052,1.736407754
4683,68.48326,124.4191,56.42589569,1.739474804
4684,63.36476,110.7614,50.23192744,1.609464904
4685,64.47663,125.7709,57.03895692,1.637706402
4686,65.29852,114.0163,51.70807256,1.658582408
4687,66.60327,135.8777,61.62253968,1.691723058
4688,71.58316,133.3415,60.4723356,1.818212264
4689,69.32199,138.8873,62.98743764,1.760778546
4690,69.28785,132.6007,60.13637188,1.75991139
4691,65.72065,123.9237,56.20122449,1.66930451
4692,70.17847,127.4536,57.80208617,1.782533138
4693,67.75328,148.2412,67.22956916,1.720933312
4694,68.02834,122.158,55.40045351,1.727919836
4695,67.12107,119.7528,54.30965986,1.704875178
4696,69.66713,117.5732,53.32117914,1.769545102
4697,69.00275,125.9822,57.13478458,1.75266985
4698,65.31244,137.7114,62.45414966,1.658935976
4699,67.28896,108.2831,49.10798186,1.709139584
4700,68.80003,133.9222,60.73569161,1.747520762
4701,68.98651,128.5798,58.31283447,1.752257354
4702,67.06068,136.4265,61.87142857,1.703341272
4703,68.05695,128.2201,58.14970522,1.72864653
4704,66.84523,112.124,50.84988662,1.697868842
4705,68.59912,135.1695,61.30136054,1.742417648
4706,67.74997,127.2095,57.69138322,1.720849238
4707,67.38104,119.7502,54.30848073,1.711478416
4708,69.44609,119.5742,54.22866213,1.763930686
4709,66.16242,137.4896,62.35356009,1.680525468
4710,68.41685,129.0061,58.5061678,1.73778799
4711,71.03861,147.6293,66.95206349,1.804380694
4712,66.91687,126.9994,57.59609977,1.699688498
4713,68.77967,110.6833,50.19650794,1.747003618
4714,69.49877,137.0191,62.14018141,1.765268758
4715,65.22814,125.0944,56.7321542,1.656794756
4716,66.60077,142.9751,64.84131519,1.691659558
4717,69.16164,129.2245,58.60521542,1.756705656
4718,67.09027,142.6689,64.70244898,1.704092858
4719,67.51801,133.2004,60.40834467,1.714957454
4720,63.13165,135.8015,61.58798186,1.60354391
4721,73.45251,155.9981,70.74743764,1.865693754
4722,63.47897,110.1628,49.96045351,1.612365838
4723,67.17019,137.8439,62.51424036,1.706122826
4724,66.73316,121.0711,54.90752834,1.695022264
4725,67.93199,115.9738,52.59582766,1.725472546
4726,70.64087,129.3937,58.68195011,1.794278098
4727,65.33506,111.071,50.3723356,1.659510524
4728,66.92901,111.5159,50.57410431,1.699996854
4729,71.16317,144.9723,65.74707483,1.807544518
4730,68.19393,123.3543,55.9429932,1.732125822
4731,68.17463,127.3197,57.74136054,1.731635602
4732,65.15114,111.6275,50.62471655,1.654838956
4733,66.95485,123.4444,55.98385488,1.70065319
4734,68.71217,116.1338,52.66839002,1.745289118
4735,66.21228,106.3145,48.21519274,1.681791912
4736,68.06876,129.3926,58.68145125,1.728946504
4737,70.20125,145.3962,65.93931973,1.78311175
4738,67.33368,130.253,59.07165533,1.710275472
4739,67.63632,144.0878,65.34594104,1.717962528
4740,66.23692,122.5351,55.57147392,1.682417768
4741,67.59318,133.0454,60.33804989,1.716866772
4742,67.82746,107.4374,48.72444444,1.722817484
4743,71.17149,149.076,67.60816327,1.807755846
4744,64.72317,116.8801,53.00684807,1.643968518
4745,63.55844,103.049,46.73424036,1.614384376
4746,69.71436,117.5245,53.29909297,1.770744744
4747,68.3598,130.8889,59.36004535,1.73633892
4748,68.51115,143.0422,64.87174603,1.74018321
4749,66.59144,105.2595,47.73673469,1.691422576
4750,68.90018,120.1055,54.46961451,1.750064572
4751,68.62103,143.016,64.85986395,1.742974162
4752,67.84607,126.8695,57.53718821,1.723290178
4753,68.54416,138.9043,62.99514739,1.741021664
4754,66.54197,121.5207,55.11142857,1.690166038
4755,70.09349,131.7383,59.74526077,1.780374646
4756,68.07186,120.9546,54.85469388,1.729025244
4757,69.12659,138.612,62.86258503,1.755815386
4758,70.69432,147.3622,66.83092971,1.795635728
4759,68.92726,130.0261,58.96875283,1.750752404
4760,67.10353,124.1674,56.31174603,1.704429662
4761,68.07727,143.489,65.07437642,1.729162658
4762,65.82037,123.8217,56.15496599,1.671837398
4763,68.89326,130.7247,59.28557823,1.749888804
4764,66.85902,123.2355,55.88911565,1.698219108
4765,69.44484,114.1544,51.77070295,1.763898936
4766,68.71047,153.0572,69.41369615,1.745245938
4767,69.65196,126.5914,57.41106576,1.769159784
4768,66.28558,120.8002,54.7846712,1.683653732
4769,69.30112,129.099,58.54829932,1.760248448
4770,70.5502,145.7179,66.08521542,1.79197508
4771,67.09825,121.1429,54.9400907,1.70429555
4772,66.43672,119.0362,53.9846712,1.687492688
4773,68.01988,134.8026,61.13496599,1.727704952
4774,65.04188,132.806,60.22947846,1.652063752
4775,69.12072,127.696,57.91201814,1.755666288
4776,66.70731,131.1142,59.46222222,1.694365674
4777,71.77408,129.1887,58.58897959,1.823061632
4778,68.2889,114.3058,51.83936508,1.73453806
4779,64.9734,114.0111,51.70571429,1.65032436
4780,71.4599,141.1522,64.01460317,1.81508146
4781,65.03556,113.4672,51.45904762,1.651903224
4782,69.05564,136.4157,61.86653061,1.754013256
4783,70.76986,134.7036,61.09006803,1.797554444
4784,67.74608,129.3842,58.67764172,1.720750432
4785,65.393,97.8247,44.36494331,1.6609822
4786,68.01276,130.7321,59.28893424,1.727524104
4787,70.21576,146.9626,66.64970522,1.783480304
4788,69.68073,139.0045,63.04058957,1.769890542
4789,67.54382,126.4992,57.3692517,1.715613028
4790,70.15526,138.6155,62.86417234,1.781943604
4791,68.40203,123.6083,56.05818594,1.737411562
4792,65.77722,132.5113,60.09582766,1.670741388
4793,66.97553,125.2087,56.78399093,1.701178462
4794,69.02762,116.7207,52.93455782,1.753301548
4795,68.43486,140.1941,63.5800907,1.738245444
4796,68.55513,115.1087,52.20349206,1.741300302
4797,69.0732,129.883,58.90385488,1.75445928
4798,68.09033,124.4072,56.42049887,1.729494382
4799,69.05185,127.8751,57.99324263,1.75391699
4800,66.95318,118.9592,53.94975057,1.700610772
4801,69.27087,136.2203,61.77791383,1.759480098
4802,64.46096,114.2431,51.81092971,1.637308384
4803,64.9549,111.1484,50.40743764,1.64985446
4804,66.87663,134.4741,60.98598639,1.698666402
4805,68.23273,125.8111,57.05718821,1.733111342
4806,69.044,137.9178,62.5477551,1.7537176
4807,69.87691,109.3782,49.60462585,1.774873514
4808,66.17919,115.505,52.38321995,1.680951426
4809,65.71652,120.607,54.69705215,1.669199608
4810,65.66691,130.3822,59.13024943,1.667939514
4811,70.42201,130.8399,59.33782313,1.788719054
4812,68.53986,141.4287,64.14,1.740912444
4813,67.62274,113.1045,51.29455782,1.717617596
4814,69.96111,120.7486,54.76126984,1.777012194
4815,65.83646,111.1042,50.38739229,1.672246084
4816,68.88975,136.915,62.09297052,1.74979965
4817,66.11515,125.3766,56.86013605,1.67932481
4818,68.70642,132.7497,60.20394558,1.745143068
4819,65.79474,118.1206,53.56943311,1.671186396
4820,68.52388,129.7188,58.82938776,1.740506552
4821,70.82503,138.2801,62.71206349,1.798955762
4822,69.38767,127.8541,57.98371882,1.762446818
4823,64.99997,106.3608,48.23619048,1.650999238
4824,67.55168,118.5889,53.78181406,1.715812672
4825,67.1831,117.5862,53.32707483,1.70645074
4826,68.17915,133.4329,60.51378685,1.73175041
4827,69.20783,120.0598,54.44888889,1.757878882
4828,69.94376,124.5943,56.50535147,1.776571504
4829,64.18266,118.6707,53.81891156,1.630239564
4830,68.05417,135.4153,61.41283447,1.728575918
4831,66.24238,121.9611,55.31115646,1.682556452
4832,69.33374,133.7451,60.65537415,1.761076996
4833,67.55372,118.1307,53.57401361,1.715864488
4834,67.24855,128.5772,58.31165533,1.70811317
4835,66.37183,124.8378,56.61578231,1.685844482
